"No.","Time","Source","Destination","Protocol","Length","Info"
"1093","7.523672","192.168.1.181","192.168.1.108","TCP","66","59453 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375213 TSecr=854953"
"1094","7.527855","192.168.1.181","192.168.1.108","HTTP/XML","468","NOTIFY /upnp/eventing/ipooptopyk HTTP/1.1 "
"1095","7.528197","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1096","7.530601","192.168.1.181","192.168.1.108","TCP","66","59453 > 2869 [ACK] Seq=403 Ack=126 Win=14600 Len=0 TSval=354375214 TSecr=854954"
"1097","7.530647","192.168.1.108","192.168.1.181","TCP","66","2869 > 59453 [FIN, ACK] Seq=126 Ack=403 Win=66560 Len=0 TSval=854954 TSecr=354375214"
"1098","7.531986","192.168.1.108","54.225.155.188","TCP","54","54685 > 443 [ACK] Seq=36 Ack=112 Win=16092 Len=0"
"1099","7.534798","192.168.1.181","192.168.1.108","TCP","66","59453 > 2869 [FIN, ACK] Seq=403 Ack=127 Win=14600 Len=0 TSval=354375214 TSecr=854954"
"1100","7.534845","192.168.1.108","192.168.1.181","TCP","66","2869 > 59453 [ACK] Seq=127 Ack=404 Win=66560 Len=0 TSval=854954 TSecr=354375214"
"1101","7.544865","192.168.1.181","192.168.1.108","TCP","74","59454 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375215 TSecr=0 WS=2"
"1102","7.544999","192.168.1.108","192.168.1.181","TCP","74","2869 > 59454 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854955 TSecr=354375215"
"1103","7.546728","192.168.1.181","192.168.1.108","TCP","66","59454 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375215 TSecr=854955"
"1104","7.552684","192.168.1.181","192.168.1.108","TCP","74","59455 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375216 TSecr=0 WS=2"
"1105","7.552799","192.168.1.108","192.168.1.181","TCP","74","2869 > 59455 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854956 TSecr=354375216"
"1106","7.554546","192.168.1.181","192.168.1.108","TCP","66","59455 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375216 TSecr=854956"
"1107","7.558763","192.168.1.181","192.168.1.108","HTTP/XML","468","NOTIFY /upnp/eventing/gthfbhpsji HTTP/1.1 "
"1108","7.559086","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1109","7.561195","192.168.1.181","192.168.1.108","TCP","66","59455 > 2869 [ACK] Seq=403 Ack=126 Win=14600 Len=0 TSval=354375217 TSecr=854957"
"1110","7.561238","192.168.1.108","192.168.1.181","TCP","66","2869 > 59455 [FIN, ACK] Seq=126 Ack=403 Win=66560 Len=0 TSval=854957 TSecr=354375217"
"1111","7.562183","fe80::5034:59dc:7b1d:2e8c","fe80::423:3956:e3c5:5411","SSDP","456","HTTP/1.1 200 OK "
"1112","7.567472","192.168.1.181","192.168.1.108","HTTP/XML","468","NOTIFY /upnp/eventing/ljafbkswid HTTP/1.1 "
"1113","7.567798","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1114","7.570197","192.168.1.181","192.168.1.108","TCP","66","59452 > 2869 [ACK] Seq=403 Ack=126 Win=14600 Len=0 TSval=354375218 TSecr=854958"
"1115","7.570242","192.168.1.108","192.168.1.181","TCP","66","2869 > 59452 [FIN, ACK] Seq=126 Ack=403 Win=66560 Len=0 TSval=854958 TSecr=354375218"
"1116","7.574285","192.168.1.181","192.168.1.108","TCP","66","59452 > 2869 [FIN, ACK] Seq=403 Ack=127 Win=14600 Len=0 TSval=354375218 TSecr=854958"
"1117","7.574332","192.168.1.108","192.168.1.181","TCP","66","2869 > 59452 [ACK] Seq=127 Ack=404 Win=66560 Len=0 TSval=854958 TSecr=354375218"
"1118","7.581551","192.168.1.181","192.168.1.108","HTTP/XML","468","NOTIFY /upnp/eventing/flviknqdow HTTP/1.1 "
"1119","7.581842","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1120","7.583845","192.168.1.181","192.168.1.108","TCP","66","59454 > 2869 [ACK] Seq=403 Ack=126 Win=14600 Len=0 TSval=354375219 TSecr=854959"
"1121","7.583891","192.168.1.108","192.168.1.181","TCP","66","2869 > 59454 [FIN, ACK] Seq=126 Ack=403 Win=66560 Len=0 TSval=854959 TSecr=354375219"
"1122","7.587860","192.168.1.181","192.168.1.108","TCP","66","59454 > 2869 [FIN, ACK] Seq=403 Ack=127 Win=14600 Len=0 TSval=354375219 TSecr=854959"
"1123","7.587905","192.168.1.108","192.168.1.181","TCP","66","2869 > 59454 [ACK] Seq=127 Ack=404 Win=66560 Len=0 TSval=854960 TSecr=354375219"
"1124","7.592559","192.168.1.181","192.168.1.108","TCP","66","59455 > 2869 [FIN, ACK] Seq=403 Ack=127 Win=14600 Len=0 TSval=354375220 TSecr=854957"
"1125","7.592607","192.168.1.108","192.168.1.181","TCP","66","2869 > 59455 [ACK] Seq=127 Ack=404 Win=66560 Len=0 TSval=854960 TSecr=354375220"
"1126","7.598434","192.168.1.181","192.168.1.108","TCP","74","59456 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375220 TSecr=0 WS=2"
"1127","7.598562","192.168.1.108","192.168.1.181","TCP","74","2869 > 59456 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854961 TSecr=354375220"
"1128","7.600592","192.168.1.181","192.168.1.108","TCP","66","59456 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375221 TSecr=854961"
"1129","7.610397","192.168.1.181","192.168.1.108","TCP","74","59457 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375222 TSecr=0 WS=2"
"1130","7.610512","192.168.1.108","192.168.1.181","TCP","74","2869 > 59457 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854962 TSecr=354375222"
"1131","7.612306","192.168.1.181","192.168.1.108","TCP","66","59457 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375222 TSecr=854962"
"1132","7.616465","192.168.1.181","192.168.1.108","HTTP/XML","468","NOTIFY /upnp/eventing/iflubpdnqe HTTP/1.1 "
"1133","7.616860","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1134","7.619215","192.168.1.181","192.168.1.108","TCP","66","59457 > 2869 [ACK] Seq=403 Ack=126 Win=14600 Len=0 TSval=354375222 TSecr=854963"
"1135","7.619266","192.168.1.108","192.168.1.181","TCP","66","2869 > 59457 [FIN, ACK] Seq=126 Ack=403 Win=66560 Len=0 TSval=854963 TSecr=354375222"
"1136","7.623406","192.168.1.181","192.168.1.108","TCP","66","59457 > 2869 [FIN, ACK] Seq=403 Ack=127 Win=14600 Len=0 TSval=354375223 TSecr=854963"
"1137","7.623462","192.168.1.108","192.168.1.181","TCP","66","2869 > 59457 [ACK] Seq=127 Ack=404 Win=66560 Len=0 TSval=854963 TSecr=354375223"
"1138","7.629334","192.168.1.181","192.168.1.108","TCP","74","59458 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375223 TSecr=0 WS=2"
"1139","7.629477","192.168.1.108","192.168.1.181","TCP","74","2869 > 59458 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854964 TSecr=354375223"
"1140","7.631248","192.168.1.181","192.168.1.108","TCP","66","59458 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375224 TSecr=854964"
"1141","7.635553","192.168.1.181","192.168.1.108","TCP","74","59459 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375224 TSecr=0 WS=2"
"1142","7.635672","192.168.1.108","192.168.1.181","TCP","74","2869 > 59459 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854964 TSecr=354375224"
"1143","7.637411","192.168.1.181","192.168.1.108","TCP","66","59459 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375224 TSecr=854964"
"1144","7.645252","192.168.1.181","192.168.1.108","HTTP/XML","467","NOTIFY /upnp/eventing/ncizuaprez HTTP/1.1 "
"1145","7.645617","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1146","7.647712","192.168.1.181","192.168.1.108","TCP","66","59456 > 2869 [ACK] Seq=402 Ack=126 Win=14600 Len=0 TSval=354375225 TSecr=854965"
"1147","7.647727","192.168.1.108","192.168.1.181","TCP","66","2869 > 59456 [FIN, ACK] Seq=126 Ack=402 Win=66560 Len=0 TSval=854966 TSecr=354375225"
"1148","7.661967","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1149","7.663001","192.168.1.181","192.168.1.108","HTTP/XML","325","NOTIFY /upnp/eventing/ljafbkswid HTTP/1.1 "
"1150","7.663057","192.168.1.108","192.168.1.181","TCP","66","2869 > 59459 [ACK] Seq=1 Ack=1708 Win=66560 Len=0 TSval=854967 TSecr=354375227"
"1151","7.663182","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1152","7.665608","192.168.1.181","192.168.1.108","TCP","66","59459 > 2869 [ACK] Seq=1708 Ack=126 Win=14600 Len=0 TSval=354375227 TSecr=854967"
"1153","7.665645","192.168.1.108","192.168.1.181","TCP","66","2869 > 59459 [FIN, ACK] Seq=126 Ack=1708 Win=66560 Len=0 TSval=854967 TSecr=354375227"
"1154","7.671778","192.168.1.181","192.168.1.108","TCP","66","59456 > 2869 [FIN, ACK] Seq=402 Ack=127 Win=14600 Len=0 TSval=354375228 TSecr=854966"
"1155","7.671826","192.168.1.108","192.168.1.181","TCP","66","2869 > 59456 [ACK] Seq=127 Ack=403 Win=66560 Len=0 TSval=854968 TSecr=354375228"
"1156","7.677629","192.168.1.181","192.168.1.108","TCP","74","59460 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375228 TSecr=0 WS=2"
"1157","7.677756","192.168.1.108","192.168.1.181","TCP","74","2869 > 59460 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854969 TSecr=354375228"
"1158","7.679817","192.168.1.181","192.168.1.108","TCP","66","59460 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375229 TSecr=854969"
"1159","7.693326","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1160","7.694373","192.168.1.181","192.168.1.108","HTTP/XML","325","NOTIFY /upnp/eventing/ipooptopyk HTTP/1.1 "
"1161","7.694432","192.168.1.108","192.168.1.181","TCP","66","2869 > 59458 [ACK] Seq=1 Ack=1708 Win=66560 Len=0 TSval=854970 TSecr=354375230"
"1162","7.694606","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1163","7.696917","192.168.1.181","192.168.1.108","TCP","66","59458 > 2869 [ACK] Seq=1708 Ack=126 Win=14600 Len=0 TSval=354375230 TSecr=854970"
"1164","7.696965","192.168.1.108","192.168.1.181","TCP","66","2869 > 59458 [FIN, ACK] Seq=126 Ack=1708 Win=66560 Len=0 TSval=854971 TSecr=354375230"
"1165","7.699254","192.168.1.181","192.168.1.108","TCP","66","59459 > 2869 [ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375231 TSecr=854967"
"1166","7.700631","192.168.1.181","192.168.1.108","TCP","66","59459 > 2869 [FIN, ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375231 TSecr=854967"
"1167","7.700682","192.168.1.108","192.168.1.181","TCP","66","2869 > 59459 [ACK] Seq=127 Ack=1709 Win=66560 Len=0 TSval=854971 TSecr=354375231"
"1168","7.707274","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1169","7.708351","192.168.1.181","192.168.1.108","HTTP/XML","325","NOTIFY /upnp/eventing/flviknqdow HTTP/1.1 "
"1170","7.708413","192.168.1.108","192.168.1.181","TCP","66","2869 > 59460 [ACK] Seq=1 Ack=1708 Win=66560 Len=0 TSval=854972 TSecr=354375231"
"1171","7.708562","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1172","7.711323","192.168.1.181","192.168.1.108","TCP","66","59460 > 2869 [ACK] Seq=1708 Ack=126 Win=14600 Len=0 TSval=354375232 TSecr=854972"
"1173","7.711359","192.168.1.108","192.168.1.181","TCP","66","2869 > 59460 [FIN, ACK] Seq=126 Ack=1708 Win=66560 Len=0 TSval=854972 TSecr=354375232"
"1174","7.717220","192.168.1.181","192.168.1.108","TCP","74","59461 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375232 TSecr=0 WS=2"
"1175","7.717350","192.168.1.108","192.168.1.181","TCP","74","2869 > 59461 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854973 TSecr=354375232"
"1176","7.719399","192.168.1.181","192.168.1.108","TCP","66","59461 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375233 TSecr=854973"
"1177","7.729179","192.168.1.181","192.168.1.108","TCP","66","59458 > 2869 [ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375234 TSecr=854971"
"1178","7.734919","192.168.1.181","192.168.1.108","TCP","66","59458 > 2869 [FIN, ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375234 TSecr=854971"
"1179","7.734965","192.168.1.108","192.168.1.181","TCP","66","2869 > 59458 [ACK] Seq=127 Ack=1709 Win=66560 Len=0 TSval=854974 TSecr=354375234"
"1180","7.742761","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1181","7.743831","192.168.1.181","192.168.1.108","HTTP/XML","325","NOTIFY /upnp/eventing/gthfbhpsji HTTP/1.1 "
"1182","7.743887","192.168.1.108","192.168.1.181","TCP","66","2869 > 59461 [ACK] Seq=1 Ack=1708 Win=66560 Len=0 TSval=854975 TSecr=354375235"
"1183","7.744017","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1184","7.746448","192.168.1.181","192.168.1.108","TCP","66","59461 > 2869 [ACK] Seq=1708 Ack=126 Win=14600 Len=0 TSval=354375235 TSecr=854975"
"1185","7.746493","192.168.1.108","192.168.1.181","TCP","66","2869 > 59461 [FIN, ACK] Seq=126 Ack=1708 Win=66560 Len=0 TSval=854975 TSecr=354375235"
"1186","7.749107","192.168.1.181","192.168.1.108","TCP","66","59460 > 2869 [ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375236 TSecr=854972"
"1187","7.754172","192.168.1.181","192.168.1.108","TCP","74","59462 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375236 TSecr=0 WS=2"
"1188","7.754297","192.168.1.108","192.168.1.181","TCP","74","2869 > 59462 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854976 TSecr=354375236"
"1189","7.756045","192.168.1.181","192.168.1.108","TCP","66","59462 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375236 TSecr=854976"
"1190","7.770749","192.168.1.181","192.168.1.108","TCP","66","59460 > 2869 [FIN, ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375238 TSecr=854972"
"1191","7.770804","192.168.1.108","192.168.1.181","TCP","66","2869 > 59460 [ACK] Seq=127 Ack=1709 Win=66560 Len=0 TSval=854978 TSecr=354375238"
"1192","7.775615","192.168.1.181","192.168.1.108","TCP","66","59461 > 2869 [FIN, ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375238 TSecr=854975"
"1193","7.775661","192.168.1.108","192.168.1.181","TCP","66","2869 > 59461 [ACK] Seq=127 Ack=1709 Win=66560 Len=0 TSval=854978 TSecr=354375238"
"1194","7.784358","192.168.1.181","192.168.1.108","TCP","74","59463 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375239 TSecr=0 WS=2"
"1195","7.784470","192.168.1.108","192.168.1.181","TCP","74","2869 > 59463 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854979 TSecr=354375239"
"1196","7.786196","192.168.1.181","192.168.1.108","TCP","66","59463 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375239 TSecr=854979"
"1197","7.792311","192.168.1.181","192.168.1.108","TCP","74","59464 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375240 TSecr=0 WS=2"
"1198","7.792415","192.168.1.108","192.168.1.181","TCP","74","2869 > 59464 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854980 TSecr=354375240"
"1199","7.794190","192.168.1.181","192.168.1.108","TCP","66","59464 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375240 TSecr=854980"
"1200","7.798162","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1201","7.810111","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1202","7.811137","192.168.1.181","192.168.1.108","HTTP/XML","325","NOTIFY /upnp/eventing/iflubpdnqe HTTP/1.1 "
"1203","7.811218","192.168.1.108","192.168.1.181","TCP","66","2869 > 59462 [ACK] Seq=1 Ack=1708 Win=66560 Len=0 TSval=854982 TSecr=354375242"
"1204","7.811377","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1205","7.813747","192.168.1.181","192.168.1.108","TCP","66","59462 > 2869 [ACK] Seq=1708 Ack=126 Win=14600 Len=0 TSval=354375242 TSecr=854982"
"1206","7.813822","192.168.1.108","192.168.1.181","TCP","66","2869 > 59462 [FIN, ACK] Seq=126 Ack=1708 Win=66560 Len=0 TSval=854982 TSecr=354375242"
"1207","7.817831","192.168.1.181","192.168.1.108","TCP","66","59462 > 2869 [FIN, ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375242 TSecr=854982"
"1208","7.817899","192.168.1.108","192.168.1.181","TCP","66","2869 > 59462 [ACK] Seq=127 Ack=1709 Win=66560 Len=0 TSval=854983 TSecr=354375242"
"1209","7.821822","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1210","7.822831","192.168.1.181","192.168.1.108","HTTP/XML","324","NOTIFY /upnp/eventing/ncizuaprez HTTP/1.1 "
"1211","7.822920","192.168.1.108","192.168.1.181","TCP","66","2869 > 59463 [ACK] Seq=1 Ack=1707 Win=66560 Len=0 TSval=854983 TSecr=354375243"
"1212","7.823084","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1213","7.825445","192.168.1.181","192.168.1.108","TCP","66","59463 > 2869 [ACK] Seq=1707 Ack=126 Win=14600 Len=0 TSval=354375243 TSecr=854983"
"1214","7.825492","192.168.1.108","192.168.1.181","TCP","66","2869 > 59463 [FIN, ACK] Seq=126 Ack=1707 Win=66560 Len=0 TSval=854983 TSecr=354375243"
"1215","7.828065","192.168.1.181","192.168.1.108","HTTP/XML","325","NOTIFY /upnp/eventing/ipooptopyk HTTP/1.1 "
"1216","7.828118","192.168.1.108","192.168.1.181","TCP","66","2869 > 59464 [ACK] Seq=1 Ack=1708 Win=66560 Len=0 TSval=854984 TSecr=354375240"
"1217","7.828230","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1218","7.830842","192.168.1.181","192.168.1.108","TCP","66","59464 > 2869 [ACK] Seq=1708 Ack=126 Win=14600 Len=0 TSval=354375244 TSecr=854984"
"1219","7.830884","192.168.1.108","192.168.1.181","TCP","66","2869 > 59464 [FIN, ACK] Seq=126 Ack=1708 Win=66560 Len=0 TSval=854984 TSecr=354375244"
"1220","7.835280","192.168.1.181","192.168.1.108","TCP","66","59463 > 2869 [FIN, ACK] Seq=1707 Ack=127 Win=14600 Len=0 TSval=354375244 TSecr=854983"
"1221","7.835333","192.168.1.108","192.168.1.181","TCP","66","2869 > 59463 [ACK] Seq=127 Ack=1708 Win=66560 Len=0 TSval=854984 TSecr=354375244"
"1222","7.843216","192.168.1.181","192.168.1.108","TCP","66","59464 > 2869 [FIN, ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375245 TSecr=854984"
"1223","7.843267","192.168.1.108","192.168.1.181","TCP","66","2869 > 59464 [ACK] Seq=127 Ack=1709 Win=66560 Len=0 TSval=854985 TSecr=354375245"
"1224","7.851921","192.168.1.181","192.168.1.108","TCP","74","59465 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375246 TSecr=0 WS=2"
"1225","7.852062","192.168.1.108","192.168.1.181","TCP","74","2869 > 59465 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854986 TSecr=354375246"
"1226","7.853881","192.168.1.181","192.168.1.108","TCP","66","59465 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375246 TSecr=854986"
"1227","7.857767","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1228","7.862950","192.168.1.181","192.168.1.108","TCP","74","59466 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375247 TSecr=0 WS=2"
"1229","7.863087","192.168.1.108","192.168.1.181","TCP","74","2869 > 59466 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854987 TSecr=354375247"
"1230","7.864885","192.168.1.181","192.168.1.108","TCP","66","59466 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375247 TSecr=854987"
"1231","7.869178","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1232","7.872432","192.168.1.181","192.168.1.108","TCP","74","59467 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375248 TSecr=0 WS=2"
"1233","7.872570","192.168.1.108","192.168.1.181","TCP","74","2869 > 59467 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854988 TSecr=354375248"
"1234","7.874370","192.168.1.181","192.168.1.108","TCP","66","59467 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375248 TSecr=854988"
"1235","7.878373","192.168.1.181","192.168.1.108","TCP","1514","[TCP segment of a reassembled PDU]"
"1236","7.889186","192.168.1.181","192.168.1.108","HTTP/XML","325","NOTIFY /upnp/eventing/ljafbkswid HTTP/1.1 "
"1237","7.889267","192.168.1.108","192.168.1.181","TCP","66","2869 > 59465 [ACK] Seq=1 Ack=1708 Win=66560 Len=0 TSval=854990 TSecr=354375246"
"1238","7.889475","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1239","7.891875","192.168.1.181","192.168.1.108","TCP","66","59465 > 2869 [ACK] Seq=1708 Ack=126 Win=14600 Len=0 TSval=354375250 TSecr=854990"
"1240","7.891917","192.168.1.108","192.168.1.181","TCP","66","2869 > 59465 [FIN, ACK] Seq=126 Ack=1708 Win=66560 Len=0 TSval=854990 TSecr=354375250"
"1241","7.895494","192.168.1.181","192.168.1.108","HTTP/XML","325","NOTIFY /upnp/eventing/flviknqdow HTTP/1.1 "
"1242","7.895566","192.168.1.108","192.168.1.181","TCP","66","2869 > 59466 [ACK] Seq=1 Ack=1708 Win=66560 Len=0 TSval=854990 TSecr=354375247"
"1243","7.895694","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1244","7.898477","192.168.1.181","192.168.1.108","TCP","66","59466 > 2869 [ACK] Seq=1708 Ack=126 Win=14600 Len=0 TSval=354375250 TSecr=854990"
"1245","7.898492","192.168.1.108","192.168.1.181","TCP","66","2869 > 59466 [FIN, ACK] Seq=126 Ack=1708 Win=66560 Len=0 TSval=854991 TSecr=354375250"
"1246","7.901447","192.168.1.181","192.168.1.108","HTTP/XML","325","NOTIFY /upnp/eventing/gthfbhpsji HTTP/1.1 "
"1247","7.901510","192.168.1.108","192.168.1.181","TCP","66","2869 > 59467 [ACK] Seq=1 Ack=1708 Win=66560 Len=0 TSval=854991 TSecr=354375248"
"1248","7.901626","192.168.1.108","192.168.1.181","HTTP","191","HTTP/1.1 200 OK "
"1249","7.904079","192.168.1.181","192.168.1.108","TCP","66","59467 > 2869 [ACK] Seq=1708 Ack=126 Win=14600 Len=0 TSval=354375251 TSecr=854991"
"1250","7.904129","192.168.1.108","192.168.1.181","TCP","66","2869 > 59467 [FIN, ACK] Seq=126 Ack=1708 Win=66560 Len=0 TSval=854991 TSecr=354375251"
"1251","7.910732","192.168.1.181","192.168.1.108","TCP","66","59467 > 2869 [FIN, ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375252 TSecr=854991"
"1252","7.910751","192.168.1.108","192.168.1.181","TCP","66","2869 > 59467 [ACK] Seq=127 Ack=1709 Win=66560 Len=0 TSval=854992 TSecr=354375252"
"1253","7.918584","192.168.1.181","192.168.1.108","TCP","74","59468 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375252 TSecr=0 WS=2"
"1254","7.918677","192.168.1.108","192.168.1.181","TCP","74","2869 > 59468 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854993 TSecr=354375252"
"1255","7.920438","192.168.1.181","192.168.1.108","TCP","66","59468 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375253 TSecr=854993"
"1256","7.928620","192.168.1.181","192.168.1.108","TCP","66","59465 > 2869 [ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375254 TSecr=854990"
"1257","7.931389","192.168.1.181","192.168.1.108","TCP","66","59466 > 2869 [FIN, ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375254 TSecr=854991"
"1258","7.931446","192.168.1.108","192.168.1.181","TCP","66","2869 > 59466 [ACK] Seq=127 Ack=1709 Win=66560 Len=0 TSval=854994 TSecr=354375254"
"1259","7.937204","192.168.1.181","192.168.1.108","TCP","74","59469 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=354375254 TSecr=0 WS=2"
"1260","7.937317","192.168.1.108","192.168.1.181","TCP","74","2869 > 59469 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=854995 TSecr=354375254"
"1261","7.939323","192.168.1.181","192.168.1.108","TCP","66","59469 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=354375255 TSecr=854995"
"1262","7.941704","192.168.1.181","192.168.1.108","TCP","66","59465 > 2869 [FIN, ACK] Seq=1708 Ack=127 Win=14600 Len=0 TSval=354375255 TSecr=854990"
