"No.","Time","Source","Destination","Protocol","Length","Info"
"221","77.447326","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=71 Ack=2921 Win=65700 Len=0"
"222","77.449316","108.160.166.138","192.168.10.26","TLSv1","1262","Certificate"
"223","77.452316","108.160.166.138","192.168.10.26","TLSv1","1514","Server Hello"
"224","77.452877","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"225","77.452897","192.168.10.26","108.160.166.138","TCP","54","51052 > 443 [ACK] Seq=71 Ack=2921 Win=65700 Len=0"
"226","77.455418","108.160.166.138","192.168.10.26","TLSv1","1262","Certificate"
"227","77.467324","192.168.10.26","108.160.166.138","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"228","77.468071","192.168.10.26","108.160.166.138","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"229","77.500501","192.168.10.26","108.160.167.145","TLSv1","816","Application Data, Application Data"
"230","77.541496","192.168.10.26","204.193.144.76","TCP","66","51055 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"231","77.542624","108.160.166.138","192.168.10.26","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"232","77.549391","108.160.166.138","192.168.10.26","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"233","77.582726","108.160.167.145","192.168.10.26","TCP","56","443 > 51049 [ACK] Seq=4625 Ack=1585 Win=18432 Len=0"
"234","77.590268","204.193.144.76","192.168.10.26","TCP","66","80 > 51055 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 WS=1 SACK_PERM=1"
"235","77.590330","192.168.10.26","204.193.144.76","TCP","54","51055 > 80 [ACK] Seq=1 Ack=1 Win=66240 Len=0"
"236","77.591329","192.168.10.26","204.193.144.76","TCP","171","[TCP segment of a reassembled PDU]"
"237","77.629245","108.160.167.145","192.168.10.26","TLSv1","523","Application Data"
"238","77.641291","204.193.144.76","192.168.10.26","TCP","56","80 > 51055 [ACK] Seq=1 Ack=118 Win=4257 Len=0"
"239","77.641326","192.168.10.26","204.193.144.76","HTTP","617","POST / HTTP/1.1  (application/x-www-form-urlencoded)"
"240","77.696176","204.193.144.76","192.168.10.26","TCP","56","80 > 51055 [ACK] Seq=1 Ack=681 Win=4820 Len=0"
"241","77.702745","204.193.144.76","192.168.10.26","HTTP/XML","912","HTTP/1.1 200 OK "
"242","77.702957","204.193.144.76","192.168.10.26","TCP","56","80 > 51055 [FIN, ACK] Seq=859 Ack=681 Win=4820 Len=0"
"243","77.702985","192.168.10.26","204.193.144.76","TCP","54","51055 > 80 [ACK] Seq=681 Ack=860 Win=65380 Len=0"
"244","77.704779","192.168.10.26","204.193.144.76","TCP","54","51055 > 80 [FIN, ACK] Seq=681 Ack=860 Win=65380 Len=0"
"245","77.712705","192.168.10.26","204.193.144.76","TCP","66","51058 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"246","77.737066","192.168.10.26","108.160.166.138","TLSv1","464","Application Data, Application Data"
"247","77.740436","192.168.10.26","108.160.166.138","TLSv1","464","Application Data, Application Data"
"248","77.753266","204.193.144.76","192.168.10.26","TCP","56","80 > 51055 [ACK] Seq=860 Ack=682 Win=4820 Len=0"
"249","77.764160","204.193.144.76","192.168.10.26","TCP","66","80 > 51058 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 WS=1 SACK_PERM=1"
"250","77.764217","192.168.10.26","204.193.144.76","TCP","54","51058 > 80 [ACK] Seq=1 Ack=1 Win=66240 Len=0"
"251","77.781201","192.168.10.26","204.193.144.76","TCP","171","[TCP segment of a reassembled PDU]"
"252","77.810644","192.168.10.26","108.160.166.138","TCP","66","51059 > 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"253","77.839175","204.193.144.76","192.168.10.26","TCP","56","80 > 51058 [ACK] Seq=1 Ack=118 Win=4257 Len=0"
"254","77.839215","192.168.10.26","204.193.144.76","HTTP","613","POST / HTTP/1.1  (application/x-www-form-urlencoded)"
"255","77.841599","192.168.10.26","108.160.167.145","TCP","54","51049 > 443 [ACK] Seq=1585 Ack=5094 Win=65228 Len=0"
"256","77.849925","108.160.166.138","192.168.10.26","TLSv1","763","Application Data"
"257","77.855245","192.168.10.26","108.160.166.138","TCP","66","51060 > 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"258","77.864147","108.160.166.138","192.168.10.26","TCP","56","443 > 51052 [ACK] Seq=4188 Ack=615 Win=16896 Len=0"
"259","77.881191","108.160.166.138","192.168.10.26","TLSv1","619","Application Data"
"260","77.890052","108.160.166.138","192.168.10.26","TCP","66","443 > 51059 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=512"
"261","77.890117","192.168.10.26","108.160.166.138","TCP","54","51059 > 443 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"262","77.893202","192.168.10.26","108.160.166.138","TLSv1","124","Client Hello"
"263","77.895322","204.193.144.76","192.168.10.26","TCP","56","80 > 51058 [ACK] Seq=1 Ack=677 Win=4816 Len=0"
"264","77.904229","204.193.144.76","192.168.10.26","HTTP/XML","912","HTTP/1.1 200 OK "
"265","77.904454","204.193.144.76","192.168.10.26","TCP","56","80 > 51058 [FIN, ACK] Seq=859 Ack=677 Win=4816 Len=0"
"266","77.904483","192.168.10.26","204.193.144.76","TCP","54","51058 > 80 [ACK] Seq=677 Ack=860 Win=65380 Len=0"
"267","77.906491","192.168.10.26","204.193.144.76","TCP","54","51058 > 80 [FIN, ACK] Seq=677 Ack=860 Win=65380 Len=0"
"268","77.931274","108.160.166.138","192.168.10.26","TCP","66","443 > 51060 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=512"
"269","77.931333","192.168.10.26","108.160.166.138","TCP","54","51060 > 443 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"270","77.936339","192.168.10.26","108.160.166.138","TLSv1","124","Client Hello"
"271","77.957237","204.193.144.76","192.168.10.26","TCP","56","80 > 51058 [ACK] Seq=860 Ack=678 Win=4816 Len=0"
"272","77.967278","108.160.166.138","192.168.10.26","TCP","56","443 > 51059 [ACK] Seq=1 Ack=71 Win=14848 Len=0"
"273","77.976026","108.160.166.138","192.168.10.26","TLSv1","1514","Server Hello"
"274","77.977544","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"275","77.977588","192.168.10.26","108.160.166.138","TCP","54","51059 > 443 [ACK] Seq=71 Ack=2921 Win=65700 Len=0"
"276","77.980331","108.160.166.138","192.168.10.26","TLSv1","1262","Certificate"
"277","77.986387","192.168.10.26","108.160.166.138","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"278","78.002336","192.168.10.26","198.153.192.60","DNS","82","Standard query 0xe184  A dl-debug27.dropbox.com"
"279","78.012679","108.160.166.138","192.168.10.26","TCP","56","443 > 51060 [ACK] Seq=1 Ack=71 Win=14848 Len=0"
"280","78.020390","108.160.166.138","192.168.10.26","TLSv1","1514","Server Hello"
"281","78.022766","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"282","78.022809","192.168.10.26","108.160.166.138","TCP","54","51060 > 443 [ACK] Seq=71 Ack=2921 Win=65700 Len=0"
"283","78.023375","108.160.166.138","192.168.10.26","TLSv1","1262","Certificate"
"284","78.026764","192.168.10.26","108.160.166.138","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"285","78.044554","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=615 Ack=4897 Win=65700 Len=0"
"286","78.052377","198.153.192.60","192.168.10.26","DNS","433","Standard query response 0xe184  CNAME ec2-107-20-249-148.compute-1.amazonaws.com A 107.20.249.148"
"287","78.053747","192.168.10.26","107.20.249.148","TCP","66","51061 > 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"288","78.068463","108.160.166.138","192.168.10.26","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"289","78.073274","192.168.10.26","108.160.166.138","TLSv1","480","Application Data, Application Data"
"290","78.075828","192.168.10.26","108.160.166.138","TCP","54","51052 > 443 [ACK] Seq=615 Ack=4753 Win=65700 Len=0"
"291","78.105445","108.160.166.138","192.168.10.26","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"292","78.110403","192.168.10.26","108.160.166.138","TLSv1","1360","Application Data, Application Data"
"293","78.120267","107.20.249.148","192.168.10.26","TCP","66","443 > 51061 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=512"
"294","78.120439","192.168.10.26","107.20.249.148","TCP","54","51061 > 443 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"295","78.128935","192.168.10.26","107.20.249.148","TLSv1","124","Client Hello"
"296","78.186520","108.160.166.138","192.168.10.26","TLSv1","1083","Application Data"
"297","78.197683","107.20.249.148","192.168.10.26","TCP","56","443 > 51061 [ACK] Seq=1 Ack=71 Win=14848 Len=0"
"298","78.198246","107.20.249.148","192.168.10.26","TLSv1","1514","Server Hello"
"299","78.201700","107.20.249.148","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"300","78.201792","192.168.10.26","107.20.249.148","TCP","54","51061 > 443 [ACK] Seq=71 Ack=2921 Win=65700 Len=0"
"301","78.202898","107.20.249.148","192.168.10.26","TLSv1","1262","Certificate"
"302","78.216941","192.168.10.26","107.20.249.148","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"303","78.239287","108.160.166.138","192.168.10.26","TCP","56","443 > 51060 [ACK] Seq=4188 Ack=1511 Win=18432 Len=0"
"304","78.254292","108.160.166.138","192.168.10.26","TLSv1","603","Application Data"
"305","78.284202","107.20.249.148","192.168.10.26","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"306","78.288652","192.168.10.26","107.20.249.148","TLSv1","1514","Application Data"
"307","78.288821","192.168.10.26","107.20.249.148","TCP","508","[TCP segment of a reassembled PDU]"
"308","78.291374","192.168.10.1","192.168.10.26","ICMP","590","Destination unreachable (Fragmentation needed)"
"309","78.318806","192.168.10.26","108.160.166.138","TLSv1","960","Application Data, Application Data"
"310","78.359207","107.20.249.148","192.168.10.26","TCP","66","[TCP Dup ACK 305#1] 443 > 51061 [ACK] Seq=4188 Ack=205 Win=15872 Len=0 SLE=1665 SRE=2119"
"311","78.403218","192.168.10.26","108.160.166.138","TCP","54","51059 > 443 [ACK] Seq=631 Ack=5217 Win=65700 Len=0"
"312","78.441140","108.160.166.138","192.168.10.26","TCP","56","443 > 51051 [ACK] Seq=4897 Ack=1521 Win=18944 Len=0"
"313","78.465575","192.168.10.26","108.160.166.138","TCP","54","51060 > 443 [ACK] Seq=1511 Ack=4737 Win=65700 Len=0"
"314","78.468308","108.160.166.138","192.168.10.26","TLSv1","1083","[TCP Retransmission] Application Data"
"315","78.468341","192.168.10.26","108.160.166.138","TCP","66","[TCP Dup ACK 311#1] 51059 > 443 [ACK] Seq=631 Ack=5217 Win=65700 Len=0 SLE=4188 SRE=5217"
"316","78.531214","108.160.166.138","192.168.10.26","TLSv1","603","[TCP Retransmission] Application Data"
"317","78.531255","192.168.10.26","108.160.166.138","TCP","66","[TCP Dup ACK 313#1] 51060 > 443 [ACK] Seq=1511 Ack=4737 Win=65700 Len=0 SLE=4188 SRE=4737"
"318","78.584349","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"319","78.587666","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"320","78.587700","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=1521 Ack=7817 Win=65700 Len=0"
"321","78.590299","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"322","78.592516","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"323","78.592551","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=1521 Ack=10737 Win=65700 Len=0"
"324","78.593145","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"325","78.595367","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"326","78.595407","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=1521 Ack=13657 Win=65700 Len=0"
"327","78.597566","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"328","78.606787","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"329","78.606847","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=1521 Ack=16577 Win=65700 Len=0"
"330","78.609760","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"331","78.609815","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"332","78.609863","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=1521 Ack=19497 Win=65700 Len=0"
"333","78.637172","192.168.10.26","107.20.249.148","TLSv1","1374","[TCP Retransmission] Application Data"
"334","78.668398","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"335","78.670353","108.160.166.138","192.168.10.26","TLSv1","1514","Application Data"
"336","78.670421","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=1521 Ack=22417 Win=65700 Len=0"
"337","78.673550","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"338","78.676472","108.160.166.138","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"339","78.676506","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=1521 Ack=25337 Win=65700 Len=0"
"340","78.676741","108.160.166.138","192.168.10.26","TLSv1","776","Application Data"
"341","78.678684","192.168.10.26","108.160.166.138","TLSv1","544","Application Data, Application Data"
"342","78.715230","107.20.249.148","192.168.10.26","TCP","66","443 > 51061 [ACK] Seq=4188 Ack=1525 Win=18944 Len=0 SLE=1665 SRE=2119"
"343","78.715333","192.168.10.26","107.20.249.148","TLSv1","648","[TCP Retransmission] Application Data"
"344","78.763217","108.160.166.138","192.168.10.26","TCP","56","443 > 51052 [ACK] Seq=4753 Ack=1105 Win=17920 Len=0"
"345","78.784212","108.160.166.138","192.168.10.26","TLSv1","539","Application Data"
"346","78.784577","107.20.249.148","192.168.10.26","TCP","66","443 > 51061 [ACK] Seq=4188 Ack=2119 Win=21504 Len=0 SLE=1665 SRE=2119"
"347","78.817449","192.168.10.26","108.160.166.138","TLSv1","528","Application Data, Application Data"
"348","78.917307","108.160.166.138","192.168.10.26","TLSv1","539","Application Data"
"349","78.933747","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=1521 Ack=26059 Win=64976 Len=0"
"350","78.958202","192.168.10.26","108.160.166.138","TLSv1","528","Application Data, Application Data"
"351","78.995998","192.168.10.26","108.160.166.138","TCP","54","51052 > 443 [ACK] Seq=1105 Ack=5238 Win=65212 Len=0"
"352","79.039222","108.160.166.138","192.168.10.26","TCP","56","443 > 51060 [ACK] Seq=4737 Ack=1985 Win=20992 Len=0"
"353","79.064150","108.160.166.138","192.168.10.26","TLSv1","539","Application Data"
"354","79.096398","192.168.10.26","108.160.166.138","TLSv1","528","Application Data, Application Data"
"355","79.104366","107.20.249.148","192.168.10.26","TLSv1","491","Application Data"
"356","79.106045","192.168.10.26","107.20.249.148","TCP","54","51061 > 443 [FIN, ACK] Seq=2119 Ack=4625 Win=65560 Len=0"
"357","79.120758","192.168.10.26","108.160.166.138","TCP","54","51059 > 443 [ACK] Seq=1105 Ack=5702 Win=65212 Len=0"
"358","79.130000","192.168.10.26","198.153.192.60","DNS","82","Standard query 0x49a3  A dl-debug37.dropbox.com"
"359","79.171273","107.20.249.148","192.168.10.26","TCP","56","443 > 51061 [FIN, ACK] Seq=4625 Ack=2120 Win=21504 Len=0"
"360","79.171324","192.168.10.26","107.20.249.148","TCP","54","51061 > 443 [ACK] Seq=2120 Ack=4626 Win=65560 Len=0"
"361","79.174471","108.160.166.138","192.168.10.26","TCP","56","443 > 51051 [ACK] Seq=26059 Ack=1995 Win=20480 Len=0"
"362","79.180265","198.153.192.60","192.168.10.26","DNS","433","Standard query response 0x49a3  CNAME ec2-107-20-249-212.compute-1.amazonaws.com A 107.20.249.212"
"363","79.180773","192.168.10.26","107.20.249.212","TCP","66","51062 > 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"364","79.194279","108.160.166.138","192.168.10.26","TLSv1","539","Application Data"
"365","79.209989","192.168.10.26","198.153.192.60","DNS","89","Standard query 0xb9a6  A d1ilhw0800yew8.cloudfront.net"
"366","79.247187","107.20.249.212","192.168.10.26","TCP","66","443 > 51062 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=512"
"367","79.247272","192.168.10.26","107.20.249.212","TCP","54","51062 > 443 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"368","79.251737","192.168.10.26","107.20.249.212","TLSv1","124","Client Hello"
"369","79.275311","198.153.192.60","192.168.10.26","DNS","354","Standard query response 0xb9a6  A 54.230.6.15 A 54.230.7.228 A 54.230.4.60 A 54.192.7.151 A 54.192.7.247 A 54.192.5.113 A 54.230.5.34 A 54.230.4.203"
"370","79.276242","192.168.10.26","54.230.6.15","TCP","66","51063 > 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"371","79.276846","192.168.10.26","108.160.166.138","TCP","54","51060 > 443 [ACK] Seq=1985 Ack=5222 Win=65212 Len=0"
"372","79.306175","54.230.6.15","192.168.10.26","TCP","66","443 > 51063 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"373","79.306255","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"374","79.311990","192.168.10.26","54.230.6.15","TLSv1","132","Client Hello"
"375","79.323721","107.20.249.212","192.168.10.26","TCP","56","443 > 51062 [ACK] Seq=1 Ack=71 Win=14848 Len=0"
"376","79.323964","107.20.249.212","192.168.10.26","TLSv1","1514","Server Hello"
"377","79.324640","107.20.249.212","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"378","79.324711","192.168.10.26","107.20.249.212","TCP","54","51062 > 443 [ACK] Seq=71 Ack=2921 Win=65700 Len=0"
"379","79.328472","107.20.249.212","192.168.10.26","TLSv1","1262","Certificate"
"380","79.342490","54.230.6.15","192.168.10.26","TCP","56","443 > 51063 [ACK] Seq=1 Ack=79 Win=14720 Len=0"
"381","79.348906","192.168.10.26","107.20.249.212","TLSv1","188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"382","79.356366","54.230.6.15","192.168.10.26","TLSv1","1514","Server Hello"
"383","79.358320","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"384","79.358361","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=79 Ack=2921 Win=65700 Len=0"
"385","79.360401","54.230.6.15","192.168.10.26","TLSv1","1289","Certificate"
"386","79.361422","192.168.10.26","54.230.6.15","TLSv1","380","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"387","79.401590","192.168.10.26","108.160.166.138","TCP","54","51051 > 443 [ACK] Seq=1995 Ack=26544 Win=64492 Len=0"
"388","79.402215","54.230.6.15","192.168.10.26","TLSv1","288","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"389","79.408724","192.168.10.26","54.230.6.15","TLSv1","272","Application Data, Application Data"
"390","79.418106","107.20.249.212","192.168.10.26","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"391","79.420882","192.168.10.26","107.20.249.212","TLSv1","1514","Application Data"
"392","79.421013","192.168.10.26","107.20.249.212","TCP","1514","[TCP segment of a reassembled PDU]"
"393","79.428204","192.168.10.1","192.168.10.26","ICMP","590","Destination unreachable (Fragmentation needed)"
"394","79.428637","192.168.10.1","192.168.10.26","ICMP","590","Destination unreachable (Fragmentation needed)"
"395","79.472473","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"396","79.477747","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"397","79.477798","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=7310 Win=65700 Len=0"
"398","79.478140","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"399","79.479249","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"400","79.479277","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=10230 Win=65700 Len=0"
"401","79.481261","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"402","79.483398","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"403","79.483433","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=13150 Win=65700 Len=0"
"404","79.486298","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"405","79.489243","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"406","79.489306","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=16070 Win=65700 Len=0"
"407","79.490293","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"408","79.493246","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"409","79.493314","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=18990 Win=65700 Len=0"
"410","79.511261","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"411","79.513241","54.230.6.15","192.168.10.26","TLSv1","1514","Application Data"
"412","79.513319","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=21910 Win=65700 Len=0"
"413","79.514395","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"414","79.516492","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"415","79.516533","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=24830 Win=65700 Len=0"
"416","79.520228","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"417","79.528413","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"418","79.528457","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=27750 Win=65700 Len=0"
"419","79.530544","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"420","79.530605","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"421","79.530624","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=30670 Win=65700 Len=0"
"422","79.530703","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"423","79.530797","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"424","79.530823","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=33590 Win=65700 Len=0"
"425","79.533409","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"426","79.535279","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"427","79.535313","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=36510 Win=64828 Len=0"
"428","79.544303","54.230.6.15","192.168.10.26","TLSv1","1514","Application Data"
"429","79.547195","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"430","79.547256","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=39430 Win=65700 Len=0"
"431","79.549360","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"432","79.552224","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"433","79.552264","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=42350 Win=65700 Len=0"
"434","79.554251","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"435","79.556307","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"436","79.556338","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=45270 Win=65700 Len=0"
"437","79.560802","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"438","79.564217","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"439","79.564259","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=48190 Win=65700 Len=0"
"440","79.566759","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"441","79.567263","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"442","79.567285","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=51110 Win=65700 Len=0"
"443","79.571216","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"444","79.571503","192.168.10.26","108.160.166.138","TLSv1","1008","Application Data, Application Data"
"445","79.572549","54.230.6.15","192.168.10.26","TLSv1","1514","Application Data"
"446","79.572590","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=54030 Win=65700 Len=0"
"447","79.576238","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"448","79.579107","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"449","79.579165","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=56950 Win=65700 Len=0"
"450","79.580845","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"451","79.581374","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"452","79.581400","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=59870 Win=65700 Len=0"
"453","79.584310","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"454","79.586335","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"455","79.586362","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=62790 Win=65700 Len=0"
"456","79.590049","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"457","79.590569","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"458","79.590596","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=65710 Win=65700 Len=0"
"459","79.593391","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"460","79.596236","54.230.6.15","192.168.10.26","TCP","1514","[TCP segment of a reassembled PDU]"
"461","79.596270","192.168.10.26","54.230.6.15","TCP","54","51063 > 443 [ACK] Seq=623 Ack=68630 Win=65700 Len=0"
"462","79.597350","54.230.6.15","192.168.10.26","TLSv1","1514","Application Data"
